,0,1,2,3,4
121,499.9332,1036.7278,-607.0183,698.3189,361.81995
122,480.58917,1003.1101,-592.10803,674.5255,343.4528
123,526.67413,1042.5975,-625.6208,690.2223,328.44696
124,415.83594,913.3808,-527.15375,647.47534,368.98965
125,564.62714,1070.3053,-648.4937,682.7799,297.71786
126,480.40894,982.19727,-579.50244,666.1625,341.4869
127,441.82388,929.6735,-542.5274,637.76324,339.9611
128,456.15533,948.48444,-553.19855,656.19495,353.15848
129,457.19632,957.8889,-559.80676,678.53546,371.4683
130,354.96243,800.36993,-457.87228,581.40186,342.87927
131,416.35043,910.80176,-527.59534,639.0761,355.61996
132,511.0428,1034.2875,-613.9375,681.12805,330.85205
133,501.2509,992.98285,-595.7628,682.0438,341.1646
134,425.37967,914.25946,-529.93756,637.3308,348.37402
135,445.9493,946.69324,-547.54254,655.9272,359.8522
136,422.61182,904.6218,-526.0169,627.4927,341.9331
137,434.99408,918.85626,-536.2779,631.5053,339.26202
138,420.77618,910.4372,-526.1826,642.29126,361.91086
139,446.2773,946.2202,-549.42535,661.05554,364.7891
140,492.84866,1002.458,-593.7323,662.2252,326.21863
141,410.8139,888.8359,-515.26013,623.20514,345.14432
142,576.9918,1116.5074,-671.62885,700.35364,302.55197
143,483.3945,962.4114,-578.24365,631.12506,299.33585
144,391.6002,838.65936,-484.42993,604.1037,341.73
145,398.82465,872.92365,-499.77887,618.84937,353.09604
146,572.62506,1101.2969,-668.32,699.10815,306.44217
147,483.4925,1021.57446,-593.37787,723.5529,401.12286
148,446.58142,951.212,-555.21313,664.8969,364.1551
149,564.7598,1107.4077,-663.6348,706.84143,323.50497
150,449.7748,958.20966,-555.71533,667.9901,370.12503
151,454.0571,961.95605,-561.65625,659.72235,352.8116
152,411.36508,878.4023,-513.921,608.9402,330.87604
153,503.9535,1015.04297,-603.51483,666.98303,323.5016
154,422.95218,903.99286,-523.70526,632.84973,352.07333
155,475.72015,983.7641,-575.53326,683.4149,366.69653
156,449.644,961.55383,-562.2099,664.5479,358.98172
157,481.06003,987.64795,-587.0112,660.0025,325.6408
158,549.3242,1068.832,-640.1489,679.63324,303.3511
159,442.69797,936.27496,-548.6957,644.95636,346.66284
160,429.30008,915.93896,-533.37787,635.9168,346.15427
161,455.41928,962.44867,-562.91547,653.8849,344.60898
162,469.9755,958.4063,-564.6562,632.53754,313.00998
163,435.32962,911.29,-535.6516,622.7086,325.70245
164,552.6376,1101.9572,-656.3245,716.5429,344.4423
165,422.59708,904.7366,-527.41986,625.20325,336.7931
166,399.57153,864.28436,-499.4245,609.0507,341.87512
167,450.1188,919.0456,-543.16705,635.5196,331.78613
168,466.6701,993.6482,-579.02246,693.42615,381.22565
169,501.08084,1025.3469,-604.3649,688.9708,351.09238
170,398.26633,873.5055,-501.85464,625.3062,359.58276
171,534.4471,1058.1016,-635.28723,687.8049,323.171
172,469.70312,992.03125,-580.17596,684.9586,370.20126
173,379.97647,845.6642,-484.41348,611.03,356.0834
174,463.3225,954.9382,-563.0889,652.07306,342.10736
175,530.95465,1072.2921,-637.03754,708.651,343.55734
176,476.13342,972.47076,-572.1898,654.91486,334.7059
177,526.0957,1035.7634,-620.08246,689.71045,329.44186
178,461.32986,975.4425,-566.9328,673.3177,366.07086
179,476.34827,989.3661,-577.25824,671.86444,348.27542
180,458.2735,938.91754,-557.5358,642.76385,332.40887
181,408.30283,884.5854,-511.52762,625.4426,352.21823
182,405.94543,884.0936,-511.22415,629.0004,356.27
183,499.52994,1015.8817,-600.2938,674.42377,334.26898
184,477.471,977.9902,-574.20593,651.9283,331.422
185,485.514,962.76404,-573.56055,617.63947,290.15747
186,480.0746,986.02844,-583.51825,682.2954,357.28723
187,394.8921,856.985,-498.0621,603.7422,336.2166
188,437.77155,960.8039,-554.5297,685.36945,390.24075
189,472.73337,1002.73114,-583.08826,692.76544,375.59207
190,513.23505,1025.894,-612.89264,679.3593,332.18958
191,375.97546,845.9704,-481.82535,620.37964,368.719
192,420.9358,877.381,-510.58362,601.65717,321.47504
193,537.28723,1086.547,-646.63885,711.9478,347.178
194,424.2168,902.38824,-527.4551,628.7517,341.2915
195,457.57687,955.4606,-562.0099,658.4367,350.42545
196,418.03595,914.8812,-524.572,652.2319,374.34082
197,419.56537,897.1072,-523.4702,618.60706,333.0261
198,444.87552,917.8689,-538.7091,620.73035,323.44284
199,469.06854,976.6716,-570.17474,678.2854,363.9147
200,494.70584,1037.8179,-608.76874,703.6628,368.58368
201,424.0113,892.9628,-519.3157,635.44073,351.90848
202,456.1587,949.08264,-555.06964,654.32947,347.2965
203,479.83127,1001.93756,-587.67206,677.6017,355.4218
204,538.4046,1087.0847,-650.1442,724.3915,355.46567
205,416.06207,906.7364,-525.5201,635.2652,356.20425
206,485.4572,974.3208,-585.7232,647.1204,314.0343
207,488.02042,993.4642,-591.86304,666.4774,330.3503
208,512.01447,1023.6353,-610.5474,695.81036,351.0669
209,484.6199,1003.01135,-587.94916,673.89624,347.16373
210,553.60944,1069.3479,-649.3471,692.6569,308.97174
211,420.94403,901.78015,-520.3563,645.07983,366.1162
212,502.7987,1060.3479,-621.8486,729.7392,390.91043
213,431.6993,927.652,-538.5203,650.41974,361.58405
214,466.42633,986.17633,-578.28735,676.1908,362.822
215,442.33182,929.9371,-541.36145,632.2351,332.72583
216,414.3845,883.16284,-514.6365,613.0869,333.28802
217,377.86584,835.747,-480.04764,596.65265,343.13608
218,537.59985,1081.9224,-642.75336,711.42883,345.3508
219,446.32156,957.86273,-557.56464,670.04865,370.37228
220,434.71674,908.7388,-529.6731,620.9539,329.17648
221,494.6567,1000.6312,-596.4351,674.42236,335.06256
222,501.40643,1029.8387,-608.583,690.612,349.64465
223,500.67465,1023.88794,-607.191,680.84033,336.94357
224,495.03537,1003.4336,-596.13257,664.03796,321.8588
225,476.50223,1003.41833,-591.3442,682.24603,353.15494
226,460.39896,950.33813,-558.20624,647.2079,340.52216
227,410.326,889.6889,-514.5868,624.4748,348.13892
228,523.43756,1046.23,-625.0241,685.8231,329.27148
229,516.4818,1012.2162,-612.48376,661.91223,301.04626
230,466.66693,963.14795,-564.9719,646.3465,331.58755
231,473.69614,981.7076,-577.15076,660.85944,340.3657
232,475.32687,1009.7689,-589.69147,698.6304,378.36435
233,505.26007,1015.9785,-606.7149,675.641,329.8447
234,490.72214,941.5764,-567.6427,629.7835,296.13895
235,439.08206,903.8289,-535.8147,624.82324,324.94043
236,498.69138,1021.40564,-600.6042,685.9753,350.29224
237,488.734,1003.7089,-589.273,687.6694,362.78485
238,429.89062,913.5634,-532.2213,629.4267,339.68213
239,420.49466,888.1356,-519.6026,602.92737,314.13235
240,406.5229,868.94196,-505.48648,608.5618,336.62604
241,426.63544,914.8271,-529.9644,640.21655,351.81857
242,406.53757,880.18054,-510.21234,616.9597,345.04364
243,465.8719,964.0277,-570.09375,644.8761,323.68445
244,424.71027,902.20197,-526.7886,626.1937,341.0826
245,428.05585,905.82794,-526.4281,629.75903,342.6071
246,485.44635,979.9596,-579.36273,661.7747,335.50165
247,434.6809,883.22266,-523.7927,598.37695,300.75284
248,474.10403,988.41846,-579.1032,672.3558,356.2269
249,412.2425,889.15594,-510.36578,631.276,358.71982
250,404.79053,877.3169,-507.09036,617.6896,347.50983
251,505.92786,1055.2385,-622.3145,713.99615,369.34866
252,440.8398,914.23254,-534.5618,618.15515,323.36456
253,484.06848,1001.988,-589.239,677.37415,351.71783
254,433.28955,913.86926,-532.16833,640.4529,351.69287
255,454.8863,948.81647,-557.4552,658.5183,351.43478
256,475.66357,992.31354,-581.13605,683.109,365.9889
257,526.2786,1044.8887,-623.4585,685.13824,327.14444
258,432.96243,925.0474,-536.8782,643.7543,354.3469
259,429.87363,913.56903,-533.38367,633.9702,346.3531
260,504.66888,1033.1309,-611.09656,698.5918,357.45547
261,410.74753,904.17566,-516.9567,653.8937,380.25644
262,455.63245,959.43335,-559.65265,659.04297,357.28723
263,373.38928,835.2714,-473.9474,610.24054,363.7163
264,440.6485,925.7655,-541.2975,642.3296,344.00443
265,456.05362,979.07965,-567.18463,687.8799,383.84613
266,489.4802,987.7732,-585.3217,667.60767,339.34628
267,389.95557,858.7304,-492.05563,616.2081,356.99915
268,425.40182,894.7247,-523.9939,610.118,322.69244
269,483.7174,995.9227,-583.50226,666.6654,340.4831
270,425.5778,888.10254,-519.56165,621.73315,337.50586
271,418.85873,883.1831,-515.26624,603.7595,318.5466
272,421.07388,919.00006,-529.48413,653.65564,372.7072
273,466.14832,967.5133,-569.45337,669.46906,356.40253
274,441.38913,930.7204,-539.6727,640.41614,346.1387
275,483.86975,1011.7014,-593.42834,686.9882,358.81744
276,447.93213,944.8167,-552.8394,650.83405,348.31836
277,561.49945,1114.1465,-661.207,728.98224,352.66064
278,387.68427,851.8792,-485.53714,611.53784,357.1264
279,475.89008,961.08765,-566.5866,632.98206,311.65665
280,470.1404,980.2794,-576.4273,661.49445,339.80533
281,495.9241,1010.3295,-600.991,688.75977,346.86987
282,549.3666,1101.8466,-655.8989,719.3776,343.79382
283,513.3746,1020.4944,-608.3036,670.06714,323.53314
284,445.95715,929.49713,-547.3166,650.2628,349.03375
285,533.1735,1057.0242,-633.3131,718.18884,354.76782
286,517.02875,992.8095,-601.32837,660.44257,305.58118
287,449.51245,947.9904,-549.887,657.55817,361.65414
288,458.3704,972.0592,-568.3047,668.52527,358.5788
289,540.11194,1091.025,-649.7776,726.38904,357.86438
290,514.03986,1009.9364,-609.2842,645.5453,293.63144
291,446.39243,960.3265,-554.986,672.52844,376.32495
292,516.1086,1038.6183,-618.79553,690.5686,338.93954
293,438.69635,927.77136,-539.80597,644.5853,348.71658
294,508.40936,1020.81714,-603.29645,687.40625,346.82394
295,508.02078,1016.11456,-606.67267,690.3348,342.7166
296,470.57446,973.237,-571.5907,672.16205,358.86096
297,469.90323,998.4277,-582.64954,690.2748,375.3467
298,408.70258,871.65265,-501.35117,628.87115,359.4912
299,424.96686,882.6572,-516.9794,604.4707,319.53207
300,404.862,877.54926,-506.09506,623.0377,352.43622
301,495.31873,989.4831,-587.0477,653.8811,318.9862
302,488.0536,1013.68445,-597.62054,682.7711,351.84668
303,519.8154,1021.92114,-609.7211,703.0714,355.21344
304,453.32416,968.6408,-561.67413,675.9779,375.07773
305,377.50894,815.56384,-469.26578,568.7497,313.66858
306,443.6608,931.7183,-546.6788,634.17377,334.59106
307,434.35596,924.8174,-541.0023,640.7475,348.03415
308,441.82907,919.67,-535.0004,651.0363,358.52182
309,434.8443,912.22046,-537.55585,616.7033,318.87158
310,507.6554,1037.2701,-613.61224,696.124,347.68295
311,431.01892,911.3901,-529.9813,626.0294,336.8485
312,485.05307,1001.21246,-587.7671,681.89087,358.14124
313,358.81158,798.19714,-453.3558,578.13074,339.39404
314,491.10724,1005.5913,-592.64105,672.7124,342.16647
315,421.49237,910.2355,-531.7252,636.2281,348.4528
316,523.95105,1046.888,-624.95197,699.86664,346.47607
317,384.04794,817.57654,-473.3373,570.59094,314.82935
318,469.49057,962.54395,-570.9753,643.3205,321.46103
319,428.44232,904.9818,-525.54724,620.7847,331.92892
320,422.17108,881.6487,-515.21826,611.436,328.0879
321,417.49094,893.40515,-515.9673,625.3696,350.31482
322,502.95398,1028.7874,-606.77496,682.78516,344.1875
323,615.38153,1185.6764,-717.8542,752.9982,329.62387
324,420.02356,895.79614,-520.8183,625.083,341.62628
325,480.77893,1005.6369,-590.4393,691.8466,369.1313
326,404.2995,850.10425,-497.82373,598.7669,325.55374
327,473.54507,972.9329,-575.69824,644.3361,317.3109
328,409.36856,873.0827,-505.31116,607.9388,335.2868
329,400.21814,865.7529,-500.96597,607.7635,338.17737
330,456.41086,940.6805,-554.73505,633.3803,326.03043
331,455.85205,950.48846,-559.16516,648.809,340.63745
332,550.99835,1093.9526,-655.551,711.6404,334.36157
333,441.85892,931.77844,-541.80115,644.09863,350.62393
334,471.11005,996.24963,-579.139,688.85986,375.77222
335,416.73294,890.19507,-515.6728,627.08496,347.2223
336,479.94913,1031.0725,-598.4249,719.9239,395.5661
337,622.7331,1182.619,-721.7246,733.60236,303.5475
338,435.66177,912.1561,-535.26276,626.1533,330.08875
339,461.8894,967.13086,-566.31476,655.53357,341.89935
340,516.7505,1051.2448,-622.5659,702.17316,349.2107
341,478.4478,993.68945,-585.4589,672.8988,349.5679
342,558.5946,1082.7288,-655.4177,677.97864,291.01578
343,464.77042,986.6728,-573.46344,684.9344,377.32187
344,422.1081,886.5898,-520.4626,609.24713,325.66217
345,489.86966,988.48737,-589.0613,651.98773,317.0485
346,448.48993,952.8061,-553.0329,667.8603,369.8518
347,438.3865,901.85736,-531.5583,603.3251,308.21594
348,487.20575,999.1011,-586.6217,677.973,352.54614
349,471.63904,986.89777,-577.2003,679.09766,365.08258
350,487.5589,993.5928,-585.2424,657.0956,328.85104
351,426.25092,923.0055,-536.5807,646.32996,359.28732
352,546.22736,1103.2986,-653.9782,731.11096,359.2256
353,470.52692,1016.5686,-583.1216,722.3225,413.1924
354,435.35483,931.45795,-542.92236,645.9419,351.45047
355,407.0677,895.8086,-513.8468,635.84827,363.6108
356,481.31894,1013.45074,-591.9835,695.4879,369.6154
357,490.9146,989.29626,-584.9372,649.3676,315.96375
358,481.26248,977.7068,-580.37897,661.5154,335.6277
359,523.434,1061.6061,-629.1729,712.40704,357.7107
360,471.8951,965.77496,-573.73956,643.98413,320.8607
361,486.36243,1011.77234,-594.365,683.21497,355.47507
362,414.9849,929.53815,-530.48395,677.1645,399.25513
363,435.07968,938.6658,-546.3036,656.38556,360.2037
364,432.1073,884.4664,-520.02057,625.67377,335.4837
365,427.6992,908.2634,-528.92413,637.91284,350.92877
366,429.52768,900.31635,-525.1735,622.43494,333.42456
367,476.95822,987.3177,-581.91205,664.0561,341.77838
368,461.47418,949.8715,-556.66394,641.27466,329.55206
369,459.22833,932.57385,-559.646,615.45636,296.96924
370,482.48416,968.383,-577.70355,635.21625,307.28732
371,491.29733,1008.3694,-596.2631,684.3747,348.62338
372,432.7844,931.73584,-537.5992,655.30804,369.26538
373,452.94446,962.8663,-565.2662,667.41644,357.0355
374,467.6629,984.9909,-574.97345,692.9587,380.00378
375,527.71826,1067.0437,-633.0023,700.1123,341.52814
376,457.11984,951.19574,-560.10614,639.6907,329.42722
377,384.91202,845.839,-488.58655,608.6373,348.34927
378,498.93265,1021.4936,-605.4754,687.09204,346.12576
379,468.35126,956.5452,-565.0628,636.69543,316.0361
380,536.633,1081.8723,-644.0639,704.7051,338.8351
381,412.91855,892.36066,-515.27454,626.98267,348.56363
382,416.66904,892.413,-514.7706,622.6071,341.3748
383,511.05408,1025.2122,-605.18115,673.4286,330.89676
384,469.7517,957.5167,-563.1479,639.55505,324.6857
385,583.59985,1132.837,-688.6801,726.57733,320.06934
386,622.41235,1210.4758,-733.0745,780.8552,353.63547
387,427.04312,917.0967,-530.785,646.9429,362.60043
388,494.2687,1005.5843,-598.2554,689.13477,350.1343
389,467.6038,974.39966,-572.36816,663.94653,350.7728
390,385.25787,858.7475,-488.55423,627.67236,372.90396
391,483.69202,1018.66974,-599.77576,692.9427,361.89044
392,389.24982,847.88605,-488.38483,599.16693,340.85977
393,399.637,864.34686,-495.4374,609.08154,345.60843
394,426.506,908.96375,-528.7307,631.6684,344.7953
395,419.83582,921.7619,-530.9694,657.73846,376.10587
396,427.6994,883.48517,-517.43256,607.33606,321.15448
397,498.67163,1031.4976,-607.5597,700.34503,364.96262
398,485.08936,998.2324,-593.3069,671.80835,338.55664
399,406.20746,879.3605,-507.06543,618.2289,344.422
400,456.1719,959.75256,-558.8632,663.3321,360.0121
401,501.56155,1060.8116,-618.8015,729.4166,389.2402
402,474.0266,990.3076,-579.58575,679.0492,357.51
403,497.5678,1014.6428,-601.2268,673.2074,333.3005
404,443.97412,937.2333,-548.9427,652.9992,352.78012
405,429.6562,912.67993,-528.2957,634.9924,349.73944
406,512.7239,1047.9697,-620.4523,698.0987,350.6394
407,426.2514,905.5715,-526.902,630.4444,345.84723
408,436.37582,920.91895,-538.79126,627.9463,328.65875
409,428.50854,909.165,-530.5202,629.6118,343.00027
410,420.1642,922.5367,-531.0594,652.04407,372.9923
411,390.09277,835.4779,-488.9072,587.9158,322.49625
412,531.7349,1069.4574,-637.83264,706.55176,344.4111
413,442.52313,936.15515,-546.8853,639.8783,341.79932
414,496.129,997.9084,-595.71967,659.9027,321.5983
415,501.6918,1038.6058,-612.7738,698.5929,360.64136
416,351.6386,790.4096,-449.53525,573.79675,339.68866
417,519.0747,1004.87616,-606.8074,668.14056,312.89993
418,399.81436,861.7586,-501.21854,599.5729,331.71423
419,437.20493,915.46027,-538.9406,629.83276,335.13486
420,498.51602,991.0845,-592.6484,643.7287,300.68433
421,430.32394,922.10834,-535.21356,650.761,363.4121
422,621.6631,1162.9677,-713.46387,739.31006,310.56897
423,456.4626,959.94135,-558.619,670.6693,365.0243
424,461.48517,945.77484,-560.9115,646.329,328.82513
425,426.5585,897.6961,-525.38794,621.5925,335.435
426,455.4505,946.81476,-550.8058,644.75586,342.17307
427,450.1621,956.55334,-557.5512,666.6973,359.39056
428,443.6518,950.4584,-549.6781,679.7527,383.75323
429,443.18408,926.5087,-539.5081,636.706,342.9206
430,544.2506,1080.5122,-647.4369,725.0028,353.63788
431,462.8861,978.81323,-568.5669,677.05054,368.3476
432,448.59372,958.87445,-559.4099,667.1115,362.5558
433,431.12592,912.84863,-532.9873,627.05414,339.26123
434,490.02838,1020.6357,-602.0518,686.8287,353.10843
435,443.11893,949.2412,-551.2221,661.51587,362.26648
436,520.3355,1052.4941,-619.4663,712.3189,366.65582
437,491.7467,997.43097,-594.48456,674.06433,339.5712
438,490.81897,1013.61847,-592.8548,685.49365,357.83484
439,441.7559,937.87714,-548.6563,646.58655,348.9076
440,532.6709,1038.9187,-621.449,654.2958,289.1221
441,524.28625,1061.4667,-627.9608,701.802,348.45404
442,415.89566,877.85004,-514.01654,609.16736,326.91028
443,385.88956,831.6423,-483.94672,580.08905,320.95496
444,426.2757,917.2281,-531.5289,640.6441,353.6838
445,443.38837,953.55914,-552.9155,667.32153,369.55463
446,531.195,1055.1862,-633.00696,687.6867,324.27222
447,526.0438,1058.169,-630.99066,691.592,333.2633
448,408.45853,888.183,-512.63226,632.6551,359.02667
449,458.01508,934.05225,-553.3131,629.3529,319.4023
450,469.52646,975.00543,-575.6799,657.63336,339.6322
451,456.49606,967.68475,-562.93585,670.2967,362.08832
452,508.07852,997.32965,-595.09454,633.6662,290.24707
453,415.97684,875.84937,-512.6601,608.3764,329.38074
454,474.50546,986.38525,-583.4093,662.56744,342.4144
455,570.4524,1111.2993,-668.6621,715.9926,323.24878
456,454.9145,979.9739,-565.68,688.0378,384.85236
457,449.6228,936.93536,-547.79926,661.0028,360.7065
458,395.77902,863.8953,-499.0061,610.41943,345.55392
459,473.3299,971.28217,-572.59015,648.1444,328.1481
460,461.85812,971.202,-566.76965,668.9133,362.29605
461,380.46045,833.31683,-476.7524,607.1846,353.9199
462,504.81342,995.754,-598.8333,646.0564,297.54468
463,455.15735,964.4042,-562.42566,664.97003,357.7665
464,461.38422,983.013,-574.10846,678.425,367.24683
465,480.7542,982.2696,-579.9151,653.146,327.49295
466,468.01938,969.3782,-568.5715,658.1815,340.1262
467,430.9768,924.66626,-536.34174,646.86096,359.6787
468,477.5551,956.66437,-565.8981,625.2247,303.3183
469,501.3319,1016.4024,-603.14374,666.56506,324.15622
470,441.65625,904.94,-533.8776,600.45135,298.3383
471,463.79587,921.98236,-546.34357,629.40094,320.7269
472,470.7504,988.07416,-578.7734,670.99896,354.48584
473,462.03174,971.50977,-571.0225,671.8475,358.31458
474,524.8029,1086.0292,-635.8762,750.74854,401.01926
475,497.7528,1006.8147,-594.5918,681.3979,348.12473
476,493.47742,974.1897,-583.8594,630.0764,297.1565
477,439.54846,889.83954,-532.26965,599.8133,295.5333
478,543.2587,1084.6556,-646.8526,709.0446,337.49005
479,406.81262,861.8178,-500.70215,609.19037,336.205
480,503.0871,1017.7396,-605.0745,681.4093,339.53738
481,502.52884,1008.1473,-594.69415,691.84534,356.79742
482,439.3855,939.81213,-544.332,660.1498,368.36502
483,476.28528,958.45404,-569.74457,649.6051,324.75864
484,400.13818,876.2632,-506.8107,621.7617,350.38846
485,502.37857,1024.3533,-611.73926,673.08295,327.168
486,396.82434,863.4291,-493.34177,615.4628,356.35358
487,449.3791,944.143,-553.4903,645.8661,338.57187
488,380.84235,833.26904,-483.82306,589.1855,331.41266
489,461.33932,970.57855,-567.3918,689.3346,378.17935
490,582.25397,1130.876,-677.844,714.764,320.4652
491,377.22784,837.0591,-480.6532,600.3209,347.42072
492,443.09753,909.06647,-535.74915,607.1941,309.8279
493,402.45752,888.6329,-507.87875,639.41956,372.3589
494,491.74283,1012.93695,-594.6878,683.50995,354.13266
495,412.6611,878.0692,-505.95676,628.3021,356.4279
496,397.262,850.22925,-490.86536,599.6942,335.82562
497,397.13898,866.90015,-502.24008,611.79144,344.24884
498,452.7699,938.6225,-554.06976,647.6948,341.0483
